est_year,season,survey_area,xmin_fit,xmax_fit,xmin_actual,xmax_actual,n,b,confMin,confMax,spectra_type,stdErr,C,area,area_titles,bot_temp,overall_avg_btemp,bot_temp_anom,total_weight_lb
1970,Fall,GB,16,13287.759804325087,16.207114167540052,13287.759804325087,7250,-1.0988933778796044,-1.1108933778796044,-1.0878933778796045,bodymass,0.00586734693877554,0.2678947941043577,Georges Bank,Georges Bank,10.944702190996678,11.364273827197954,-0.419571636201276,74995068.16510703
1970,Fall,GoM,16,25150.7118171556,16.804182091613516,25150.7118171556,9846,-1.1146695403863205,-1.1236695403863202,-1.1056695403863204,bodymass,0.00459183673469382,0.27646990118162657,Gulf of Maine,Gulf of Maine,7.225850052113284,7.58698901219138,-0.36113896007809654,205627805.2759761
1970,Fall,MAB,16,132944.8843388418,16.46114762259095,132944.8843388418,18308,-1.84025710440288,-1.85225710440288,-1.82825710440288,bodymass,0.00612244897959184,8.637809055802975,Mid-Atlantic Bight,Mid-Atlantic Bight,13.839641797124068,14.421963910975771,-0.5823221138517045,8818.48
1970,Fall,Northeast Shelf,16,132944.8843388418,16.207114167540052,132944.8843388418,59709,-1.505495622511256,-1.5094956225112557,-1.5014956225112557,bodymass,0.00204081632653061,2.07468645300246,Northeast Shelf,Northeast Shelf,9.914444670307232,10.635930429009806,-0.7214857587025723,403586731.13137674
1970,Fall,SNE,16,18020.858911787207,16.422642818796575,18020.858911787207,24520,-1.5958991161978235,-1.6038991161978235,-1.5878991161978235,bodymass,0.00408163265306122,3.1575756225503673,Southern New England,Southern New England,10.304601875508656,11.91513307981422,-1.6105312043055644,122955039.21029358
1970,Spring,GB,16,24779.792233673736,16.326911650507075,24779.792233673736,13112,-1.2031379711017576,-1.2111379711017576,-1.1951379711017576,bodymass,0.00408163265306122,0.4602961055745281,Georges Bank,Georges Bank,5.7250537959495444,6.301109876470461,-0.5760560805209174,74995068.16510703
1970,Spring,GoM,16,17230.573983544396,16.804182091613516,17230.573983544396,8690,-1.0919256141087164,-1.1019256141087166,-1.0819256141087163,bodymass,0.00510204081632659,0.25041352611561485,Gulf of Maine,Gulf of Maine,6.097260028330434,6.624192595080466,-0.5269325667500313,205627805.2759761
1970,Spring,MAB,16,14412.151515804988,16.46114762259095,14412.151515804988,22655,-1.7865951980310129,-1.797595198031013,-1.775595198031013,bodymass,0.00561224489795918,6.99794309379092,Mid-Atlantic Bight,Mid-Atlantic Bight,8.150002995694127,8.445150233826018,-0.29514723813189114,8818.48
1970,Spring,Northeast Shelf,16,24779.792233673736,16.165611215386374,24779.792233673736,66081,-1.3769840538881823,-1.380984053888182,-1.372984053888182,bodymass,0.00204081632653061,1.1439030487504471,Northeast Shelf,Northeast Shelf,6.518396927610329,6.972748924661886,-0.4543519970515568,403586731.13137674
1970,Spring,SNE,16,19683.634697956528,16.165611215386374,19683.634697956528,21841,-1.3035545149205177,-1.3105545149205178,-1.2965545149205178,bodymass,0.00357142857142857,0.79612583339381,Southern New England,Southern New England,6.615302982361779,6.976838513185743,-0.3615355308239634,122955039.21029358
1971,Fall,GB,16,14294.970710969646,16.207114167540052,14294.970710969646,7155,-1.2406393443273562,-1.2526393443273562,-1.2286393443273562,bodymass,0.00612244897959184,0.5824875447827136,Georges Bank,Georges Bank,11.144823553465791,11.364273827197954,-0.21945027373216064,80274755.90552185
1971,Fall,GoM,16,25760.488686139448,17.117134794409267,25760.488686139448,8368,-1.0657616755761732,-1.075761675576173,-1.0557616755761727,bodymass,0.00510204081632659,0.2051529188115189,Gulf of Maine,Gulf of Maine,6.854390709070237,7.58698901219138,-0.7325983031211436,201270622.11918563
1971,Fall,MAB,16,14690.466445421029,16.422642818796575,14690.466445421029,23918,-2.092371310616067,-2.1063713106160673,-2.078371310616067,bodymass,0.00714285714285726,22.59271138986971,Mid-Atlantic Bight,Mid-Atlantic Bight,13.118718570138675,14.421963910975771,-1.3032453408370976,22569.97315861396
1971,Fall,Northeast Shelf,16,25760.488686139448,16.207114167540052,25760.488686139448,64793,-1.5966776043889046,-1.6016776043889047,-1.591677604388905,bodymass,0.00255102040816321,3.158963003761985,Northeast Shelf,Northeast Shelf,10.010568515436487,10.635930429009806,-0.6253619135733182,378164690.71937084
1971,Fall,SNE,16,15173.595604214624,16.207114167540052,15173.595604214624,25560,-1.700158694849056,-1.7091586948490556,-1.6911586948490558,bodymass,0.00459183673469382,4.918839681949477,Southern New England,Southern New England,11.614243421465869,11.91513307981422,-0.30088965834835335,96596742.72150476
1971,Spring,GB,16,21538.107880788662,16.326911650507075,21538.107880788662,6103,-1.1542700568510524,-1.1662700568510522,-1.1422700568510522,bodymass,0.00612244897959184,0.35266130047989613,Georges Bank,Georges Bank,5.557278757094916,6.301109876470461,-0.7438311193755451,80274755.90552185
1971,Spring,GoM,16,17899.302803032242,16.804182091613516,17899.302803032242,11421,-1.049256804988516,-1.058256804988516,-1.040256804988516,bodymass,0.00459183673469382,0.19315324799172176,Gulf of Maine,Gulf of Maine,5.8420943209142395,6.624192595080466,-0.7820982741662261,201270622.11918563
1971,Spring,MAB,16,16065.175637711602,16.46114762259095,16065.175637711602,28849,-1.70104820256816,-1.7100482025681596,-1.6930482025681597,bodymass,0.00433673469387752,4.935402953507039,Mid-Atlantic Bight,Mid-Atlantic Bight,7.692081767598131,8.445150233826018,-0.7530684662278873,22569.97315861396
