est_year,season,survey_area,xmin_fit,xmax_fit,xmin_actual,xmax_actual,n,b,confMin,confMax,spectra_type,stdErr,C,area_titles,bot_temp,region,total_weight_lb
2014,Fall,GB,1,22628.047047981367,0,22628.047047981367,73097,-1.00402855967063,-1.0060285596706298,-1.0020285596706295,bodymass,0.00102040816326536,0.10175911006833832,Georges Bank,9.343141021516924,NA,211876
2014,Fall,GoM,1,18710.17567784214,0.3735691319226485,18710.17567784214,64731,-0.989122411478904,-0.991122411478904,-0.9871224114789036,bodymass,0.00102040816326536,0.09631702029741045,Gulf of Maine,9.150568721253991,NA,1669306
2014,Fall,MAB,1,182570.35406508503,0.04835555390003871,182570.35406508503,16203,-1.1660459733682786,-1.1700459733682789,-1.1620459733682789,bodymass,0.00204081632653061,0.1916882229394086,Mid-Atlantic Bight,12.972368633641606,NA,45652752
2014,Fall,SNE,1,83496.4378477243,0.1548757726287886,83496.4378477243,26987,-1.1971409354594496,-1.2011409354594496,-1.1931409354594495,bodymass,0.00204081632653061,0.2207840979337944,Southern New England,11.493494091204887,NA,5502584
2014,Spring,GB,1,16457.788619329473,1.8953706669767365,16457.788619329473,138814,-1.033436995755847,-1.0344369957558466,-1.0324369957558468,bodymass,5.102040816325968e-4,0.12062340264449142,Georges Bank,9.343141021516924,NA,211876
2014,Spring,GoM,1,16457.788619329473,1.0317521988158551,16457.788619329473,39121,-1.0507626625628346,-1.0537626625628345,-1.0477626625628345,bodymass,0.00153061224489796,0.1304596788106714,Gulf of Maine,9.150568721253991,NA,1669306
2014,Spring,MAB,1,4334.661157859791,0.2784992995500704,4334.661157859791,15345,-0.8234106419437878,-0.8294106419437879,-0.8174106419437877,bodymass,0.00306122448979597,0.05212496663041234,Mid-Atlantic Bight,12.972368633641606,NA,45652752
2014,Spring,SNE,1,12749.408594904036,0.7494190538229101,12749.408594904036,72460,-1.0684528588498736,-1.0704528588498736,-1.0664528588498734,bodymass,0.00102040816326536,0.14367608496974835,Southern New England,11.493494091204887,NA,5502584
2015,Fall,GB,1,13438.93928177621,0.10259749676006846,13438.93928177621,53002,-0.9312154514729204,-0.9342154514729202,-0.9282154514729202,bodymass,0.00153061224489796,0.07452693816636544,Georges Bank,11.922310336456055,NA,11869
2015,Fall,GoM,1,41198.3647856146,0.3735691319226485,41198.3647856146,60839,-1.0209132442996505,-1.0229132442996505,-1.0189132442996502,bodymass,0.00102040816326536,0.10495102225093823,Gulf of Maine,9.307692442101947,NA,1679206
2015,Fall,MAB,1,176192.98433818508,0.4178808621621731,176192.98433818508,45607,-1.1947787129041831,-1.1967787129041831,-1.192778712904183,bodymass,0.00102040816326536,0.21524953647010153,Mid-Atlantic Bight,11.345508578815291,NA,360987821
2015,Fall,SNE,1,93425.68935443416,0.7395606049587955,93425.68935443416,58271,-1.2496991121513874,-1.2516991121513874,-1.2476991121513872,bodymass,0.00102040816326536,0.26490341576629717,Southern New England,12.68743705505293,NA,2224431
2015,Spring,GB,1,23030.770341309355,0.6183707934231416,23030.770341309355,86153,-0.998650597164431,-1.0006505971644313,-0.996650597164431,bodymass,0.00102040816326536,0.09888293745910672,Georges Bank,11.922310336456055,NA,11869
2015,Spring,GoM,1,27596.3098699027,0.5981079808461115,27596.3098699027,55016,-1.0070504081041585,-1.0090504081041585,-1.0050504081041582,bodymass,0.00102040816326536,0.10136288588320154,Gulf of Maine,9.307692442101947,NA,1679206
2015,Spring,MAB,1,9666.745266183812,0.10259749676006846,9666.745266183812,39282,-0.936434229668308,-0.939434229668308,-0.933434229668308,bodymass,0.00153061224489796,0.08026424133173908,Mid-Atlantic Bight,11.345508578815291,NA,360987821
2015,Spring,SNE,1,22939.170247030812,0.2784992995500704,22939.170247030812,33154,-1.053561547397709,-1.0565615473977086,-1.0505615473977086,bodymass,0.00153061224489796,0.12876531771437394,Southern New England,12.68743705505293,NA,2224431
2016,Fall,GB,1,14154.01636406306,0.10259749676006846,14154.01636406306,107972,-1.056435266060744,-1.058435266060744,-1.054435266060744,bodymass,0.00102040816326536,0.13536924995414013,Georges Bank,11.43797105239046,NA,1825
2016,Fall,GoM,1,48663.06745218172,0.3735691319226485,48663.06745218172,94328,-0.9908403552195658,-0.9928403552195656,-0.9888403552195656,bodymass,0.00102040816326536,0.08815105297568698,Gulf of Maine,8.555611304509437,NA,1620685
2016,Fall,MAB,1,152173.34091746304,0.5986666734931362,152173.34091746304,31523,-1.2189970985039102,-1.22199709850391,-1.21599709850391,bodymass,0.00153061224489796,0.23631839590885328,Mid-Atlantic Bight,15.313659323633244,NA,329654465
2016,Fall,SNE,1,10355.350423392856,0.164275507653426,10355.350423392856,34986,-1.140951820584889,-1.1449518205848892,-1.1369518205848892,bodymass,0.00204081632653061,0.1935296615771209,Southern New England,13.320391764866711,NA,2966675
2016,Spring,GB,1,53350.655779128414,1.0545898888206695,53350.655779128414,43358,-0.976858303433444,-0.9788583034334442,-0.973858303433444,bodymass,0.00127551020408166,0.08078697119917377,Georges Bank,11.43797105239046,NA,1825
2016,Spring,GoM,1,15057.791599892826,1.437996140351584,15057.791599892826,61053,-0.9388336434032328,-0.9408336434032328,-0.9368336434032324,bodymass,0.00102040816326536,0.07635271925707204,Gulf of Maine,8.555611304509437,NA,1620685
2016,Spring,MAB,1,55044.05575609829,0.2784992995500704,55044.05575609829,28357,-1.0933067907177891,-1.096306790717789,-1.090306790717789,bodymass,0.00153061224489796,0.14604896092036254,Mid-Atlantic Bight,15.313659323633244,NA,329654465
2016,Spring,SNE,1,50190.3394515875,0.5307991968618184,50190.3394515875,39943,-1.1045618553942569,-1.107561855394257,-1.101561855394257,bodymass,0.00153061224489796,0.1543288741189617,Southern New England,13.320391764866711,NA,2966675
2017,Fall,GB,1,11133.923589986489,0.164275507653426,11133.923589986489,36495,-1.0072437140831054,-1.010243714083105,-1.0042437140831053,bodymass,0.00153061224489796,0.11098462157940996,Georges Bank,9.789108675368803,NA,13727
2017,Fall,GoM,1,14154.01636406306,0.5086850416679954,14154.01636406306,53369,-0.921851995362445,-0.924851995362445,-0.918851995362445,bodymass,0.00153061224489796,0.07037264502891273,Gulf of Maine,9.327574429673664,NA,1323988
2017,Spring,GB,1,84193.55569491685,0.6042520665517852,84193.55569491685,35458,-1.025990505141818,-1.0289905051418182,-1.0229905051418182,bodymass,0.00153061224489796,0.10180936092595448,Georges Bank,9.789108675368803,NA,13727
2017,Spring,GoM,1,20217.479820055993,1.0624182932762734,20217.479820055993,40051,-0.9823612597192324,-0.9853612597192324,-0.9793612597192324,bodymass,0.00153061224489796,0.09230192703996416,Gulf of Maine,9.327574429673664,NA,1323988
2017,Spring,MAB,1,120412.88264078255,0.10259749676006846,120412.88264078255,53324,-1.0572443606825448,-1.059244360682545,-1.0552443606825448,bodymass,0.00102040816326536,0.11727290396657349,Mid-Atlantic Bight,12.009475432876991,NA,326466360
2017,Spring,SNE,1,71404.15821271448,0.2784992995500704,71404.15821271448,30580,-1.0561941840143123,-1.0591941840143126,-1.0531941840143126,bodymass,0.00153061224489796,0.12049547941912186,Southern New England,12.107921764578924,NA,3573375
2018,Fall,GB,1,11761.869454429365,0.10259749676006846,11761.869454429365,36047,-1.105215671693167,-1.108215671693167,-1.102215671693167,bodymass,0.00153061224489796,0.16781113792856764,Georges Bank,9.91526584428766,NA,45170
2018,Fall,GoM,1,16865.56624560445,0.2799258889858744,16865.56624560445,27516,-0.9793507699683206,-0.9833507699683204,-0.9753507699683204,bodymass,0.00204081632653061,0.09276392692025208,Gulf of Maine,9.55779863333298,NA,625011
2018,Fall,MAB,1,141031.89534586307,0.1548757726287886,141031.89534586307,107255,-1.2616557516709284,-1.2636557516709284,-1.259655751670928,bodymass,0.00102040816326536,0.2739684147873416,Mid-Atlantic Bight,11.815476047887213,NA,358632164
2018,Fall,SNE,1,93425.68935443416,0.2784992995500704,93425.68935443416,33690,-1.200823748680648,-1.2038237486806478,-1.1978237486806478,bodymass,0.00153061224489796,0.22324122500191224,Southern New England,12.011656577394806,NA,2639683
2018,Spring,GB,1,23030.770341309355,0.7708110198665078,23030.770341309355,17477,-0.943512769150369,-0.9485127691503688,-0.938512769150369,bodymass,0.00255102040816321,0.07396913924031416,Georges Bank,9.91526584428766,NA,45170
2018,Spring,GoM,1,30468.755915858343,1.7192405415894274,30468.755915858343,18677,-1.0813900946455814,-1.0853900946455814,-1.0773900946455814,bodymass,0.00204081632653061,0.14318587419077958,Gulf of Maine,9.55779863333298,NA,625011
2018,Spring,MAB,1,12771.054994268132,0.10259749676006846,12771.054994268132,37928,-0.8797408881882367,-0.8827408881882366,-0.8767408881882366,bodymass,0.00153061224489796,0.05679205973458764,Mid-Atlantic Bight,11.815476047887213,NA,358632164
2018,Spring,SNE,1,20445.64467744209,1.0624182932762734,20445.64467744209,36477,-1.0663699469762211,-1.0693699469762212,-1.0633699469762212,bodymass,0.00153061224489796,0.13755269723483424,Southern New England,12.011656577394806,NA,2639683
2019,Fall,GB,1,14154.01636406306,0.10259749676006846,14154.01636406306,45569,-1.0233645198713437,-1.0263645198713436,-1.0203645198713436,bodymass,0.00153061224489796,0.11674379225137364,Georges Bank,8.76360090561034,NA,404746
2019,Fall,GoM,1,16695.054853658054,0.3735691319226485,16695.054853658054,30796,-0.9697565068243116,-0.9727565068243116,-0.9667565068243116,bodymass,0.00153061224489796,0.0884686009335723,Gulf of Maine,8.858960250676688,NA,853112
2019,Fall,MAB,1,182570.35406508503,0.1830452139612061,182570.35406508503,21791,-1.1599119012455683,-1.1639119012455683,-1.1559119012455683,bodymass,0.00204081632653061,0.18683267340172713,Mid-Atlantic Bight,11.026102129337009,NA,400015938
2019,Fall,SNE,1,38305.47499792809,0.1548757726287886,38305.47499792809,21854,-1.092231836542845,-1.0962318365428447,-1.0882318365428447,bodymass,0.00204081632653061,0.1482382399344084,Southern New England,10.792466036030945,NA,15094930
2019,Spring,GB,1,98675.86410220525,0.5030669608807974,98675.86410220525,22164,-1.0394547910388838,-1.0424547910388835,-1.0364547910388835,bodymass,0.00153061224489796,0.1081736479635707,Georges Bank,8.76360090561034,NA,404746
2019,Spring,GoM,1,21829.58213677949,0.7035529732182146,21829.58213677949,27886,-1.0335699415983726,-1.0375699415983726,-1.0295699415983726,bodymass,0.00204081632653061,0.11781135825170926,Gulf of Maine,8.858960250676688,NA,853112
2019,Spring,MAB,1,44286.65929667563,0.00150412383308235,44286.65929667563,87361,-1.0453454634168833,-1.0473454634168833,-1.043345463416883,bodymass,0.00102040816326536,0.11797035085498578,Mid-Atlantic Bight,11.026102129337009,NA,400015938
2019,Spring,SNE,1,10236.334024610967,0.11958860989804572,10236.334024610967,23527,-0.9026474930833328,-0.9066474930833328,-0.8986474930833328,bodymass,0.00204081632653061,0.0668190512589832,Southern New England,10.792466036030945,NA,15094930
